ibge_code,municipality,state,latitude,longitude,year,month,total_rainfall,average_temperature,average_humidity,rainy_days,dry_days,max_daily_rainfall,temperature_std,weather_observation_days,max_consecutive_dry_days,missing_weather_days,weather_coverage_ratio,has_complete_weather_period
3508009,Buri,SP,-23.7977,-48.5958,2020,12,90.57,23.43,74.74,21,10,11.11,1.56,31,4,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,1,213.73,26.88,75.03,19,12,42.99,1.22,31,5,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,2,186.99,25.28,81.41,23,6,19.42,1.41,29,4,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,3,84.45,25.12,72.78,13,18,26.14,1.68,31,7,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,4,59.46,23.55,68.79,10,20,13.35,1.75,30,7,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,5,29.87,20.82,61.7,4,27,21.72,3.0,31,10,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,6,25.26,22.88,63.71,3,27,9.48,1.53,30,22,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,7,0.72,22.7,53.63,0,31,0.3,2.55,31,31,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,8,27.6,23.25,50.09,9,22,12.75,3.02,31,12,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,9,22.88,28.54,41.16,5,25,8.97,2.35,30,14,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,10,78.77,29.1,51.26,14,17,16.98,3.46,31,9,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,11,42.24,27.79,51.29,9,21,10.23,2.47,30,11,0,1.0,True
3508108,Buritama,SP,-21.0661,-50.1475,2020,12,124.18,27.91,64.43,23,8,18.16,1.67,31,3,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,1,288.98,23.95,81.29,27,4,57.61,1.01,31,2,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,2,318.92,23.09,85.98,27,2,35.97,1.03,29,1,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,3,101.42,22.5,81.85,21,10,13.97,0.98,31,5,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,4,26.32,21.54,79.32,7,23,4.94,1.37,30,15,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,5,22.61,18.3,74.28,2,29,12.31,2.31,31,22,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,6,1.09,20.12,68.47,0,30,0.47,1.31,30,30,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,7,3.25,20.38,58.79,0,31,0.96,1.54,31,31,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,8,2.49,21.47,48.92,1,30,1.66,2.78,31,21,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,9,8.31,26.16,40.0,3,27,4.69,2.18,30,11,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,10,57.02,26.88,54.74,13,18,11.27,3.36,31,7,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,11,63.31,24.86,59.7,13,17,12.72,1.68,30,4,0,1.0,True
3508207,Buritizal,SP,-20.1911,-47.7096,2020,12,207.01,24.17,75.57,29,2,16.86,1.44,31,1,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,1,124.77,25.98,71.3,19,12,30.01,1.24,31,5,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,2,230.57,24.17,79.94,19,10,42.68,1.54,29,6,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,3,40.21,23.82,72.09,7,24,11.62,1.79,31,15,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,4,25.21,21.81,67.54,3,27,17.11,1.74,30,16,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,5,30.28,18.59,65.84,3,28,19.74,2.96,31,13,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,6,72.1,19.97,74.53,9,21,28.13,1.84,30,15,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,7,6.18,19.59,65.35,1,30,3.45,2.61,31,30,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,8,54.43,19.88,63.6,6,25,20.55,3.0,31,15,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,9,13.41,25.52,51.9,4,26,4.05,2.41,30,16,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,10,83.8,25.96,57.17,13,18,14.58,3.23,31,7,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,11,54.0,24.78,59.84,14,16,10.76,2.69,30,8,0,1.0,True
3508306,Cabrália Paulista,SP,-22.4576,-49.3393,2020,12,148.34,25.72,71.86,21,10,26.41,1.24,31,5,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,1,194.05,22.44,81.38,19,12,30.32,1.82,31,5,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,2,357.69,21.66,85.68,24,5,91.15,1.96,29,2,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,3,145.4,20.57,84.85,17,14,41.55,1.72,31,5,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,4,31.26,18.4,83.65,7,23,9.72,1.34,30,9,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,5,48.12,15.78,79.84,10,21,10.0,2.29,31,7,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,6,145.06,17.37,82.95,14,16,42.83,1.79,30,10,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,7,45.57,16.5,79.38,8,23,15.68,2.03,31,11,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,8,61.55,16.88,78.41,9,22,14.89,2.91,31,12,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,9,18.6,21.64,69.14,3,27,9.99,2.65,30,19,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,10,77.24,21.84,70.79,11,20,16.76,3.27,31,7,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,11,71.64,21.01,73.27,15,15,11.78,3.1,30,6,0,1.0,True
3508405,Cabreúva,SP,-23.3053,-47.1362,2020,12,133.32,22.92,78.49,25,6,11.56,1.54,31,3,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,1,122.35,22.74,78.95,21,10,13.29,1.99,31,4,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,2,226.54,21.66,85.67,27,2,22.97,1.98,29,1,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,3,83.48,20.54,83.81,16,15,15.7,1.76,31,6,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,4,10.45,19.52,76.56,4,26,1.99,1.42,30,14,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,5,17.99,17.07,72.7,6,25,4.81,2.23,31,8,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,6,39.84,18.5,74.68,6,24,18.12,1.93,30,15,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,7,7.99,17.97,68.92,4,27,1.77,1.93,31,19,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,8,32.04,18.0,68.36,6,25,9.35,3.16,31,15,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,9,34.02,22.79,61.41,4,26,17.13,3.0,30,19,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,10,59.79,22.54,68.47,15,16,10.91,3.29,31,4,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,11,111.64,21.24,73.91,19,11,20.3,2.87,30,3,0,1.0,True
3508504,Caçapava,SP,-23.0992,-45.7076,2020,12,235.37,22.35,82.69,31,0,25.6,1.69,31,0,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,1,167.48,21.76,82.81,25,6,17.66,1.58,31,3,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,2,289.55,20.9,86.95,28,1,40.43,1.52,29,1,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,3,119.11,19.85,84.23,18,13,14.16,1.73,31,6,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,4,20.21,18.13,83.02,5,25,3.9,1.46,30,13,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,5,21.95,15.32,81.2,6,25,6.07,2.12,31,8,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,6,26.73,16.76,80.21,6,24,12.03,1.58,30,15,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,7,7.57,16.66,72.97,3,28,2.51,1.37,31,19,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,8,25.35,16.72,70.11,5,26,8.38,3.0,31,15,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,9,43.78,21.59,62.63,4,26,19.67,2.66,30,19,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,10,66.46,21.82,69.93,20,11,11.32,3.05,31,3,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,11,126.58,20.6,75.57,19,11,20.0,2.45,30,3,0,1.0,True
3508603,Cachoeira Paulista,SP,-22.6665,-45.0154,2020,12,266.13,21.62,83.39,31,0,27.65,1.57,31,0,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,1,239.91,23.61,80.28,25,6,29.52,1.12,31,3,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,2,288.26,22.47,86.21,25,4,35.99,1.16,29,2,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,3,97.11,21.75,81.86,14,17,17.65,1.32,31,6,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,4,15.3,20.39,78.77,5,25,3.99,1.23,30,15,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,5,17.32,17.59,73.01,5,26,6.7,2.59,31,13,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,6,22.45,19.65,70.9,5,25,11.54,1.43,30,16,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,7,3.26,19.79,59.02,1,30,1.22,1.97,31,22,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,8,8.25,20.34,51.63,3,28,3.24,3.19,31,16,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,9,22.63,24.91,45.9,5,25,11.09,2.55,30,18,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,10,51.94,25.44,57.58,12,19,8.52,3.34,31,6,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,11,60.59,24.07,61.15,13,17,7.33,1.89,30,6,0,1.0,True
3508702,Caconde,SP,-21.528,-46.6437,2020,12,200.99,23.89,76.01,28,3,22.91,1.2,31,1,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,1,147.02,26.5,71.57,19,12,40.94,1.32,31,6,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,2,212.22,24.55,81.06,20,9,37.97,1.52,29,6,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,3,61.75,24.54,71.5,7,24,25.68,1.82,31,15,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,4,30.38,22.64,66.79,5,25,17.21,1.65,30,11,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,5,27.53,19.61,63.38,3,28,19.52,3.0,31,13,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,6,51.12,21.34,69.53,9,21,23.32,1.75,30,15,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,7,3.05,20.92,59.89,1,30,2.32,2.62,31,30,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,8,40.06,21.25,57.72,4,27,13.2,3.07,31,15,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,9,12.32,27.14,45.35,5,25,2.58,2.39,30,18,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,10,61.87,27.69,51.75,12,19,11.23,3.24,31,7,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,11,49.64,26.27,54.91,12,18,13.46,2.64,30,8,0,1.0,True
3508801,Cafelândia,SP,-21.8031,-49.6092,2020,12,147.49,26.66,69.26,23,8,26.56,1.27,31,3,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,1,212.82,26.48,75.51,17,14,25.87,1.19,31,8,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,2,192.61,25.17,81.18,21,8,32.19,1.49,29,5,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,3,57.15,25.3,68.11,6,25,17.61,1.83,31,14,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,4,47.2,23.61,60.26,4,26,21.19,2.22,30,16,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,5,48.17,20.46,58.78,5,26,27.93,3.32,31,12,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,6,93.03,21.49,70.72,10,20,49.94,1.94,30,15,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,7,4.62,20.7,62.3,1,30,3.44,2.97,31,30,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,8,97.93,21.31,59.89,7,24,34.17,3.33,31,12,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,9,9.15,27.08,47.68,3,27,3.06,2.39,30,20,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,10,112.73,28.13,53.12,13,18,62.13,3.26,31,7,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,11,35.07,27.66,49.95,8,22,14.04,2.65,30,9,0,1.0,True
3508900,Caiabu,SP,-22.0127,-51.2394,2020,12,155.87,27.59,66.14,21,10,18.95,1.38,31,5,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,1,194.05,22.44,81.38,19,12,30.32,1.82,31,5,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,2,357.69,21.66,85.68,24,5,91.15,1.96,29,2,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,3,145.4,20.57,84.85,17,14,41.55,1.72,31,5,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,4,31.26,18.4,83.65,7,23,9.72,1.34,30,9,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,5,48.12,15.78,79.84,10,21,10.0,2.29,31,7,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,6,145.06,17.37,82.95,14,16,42.83,1.79,30,10,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,7,45.57,16.5,79.38,8,23,15.68,2.03,31,11,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,8,61.55,16.88,78.41,9,22,14.89,2.91,31,12,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,9,18.6,21.64,69.14,3,27,9.99,2.65,30,19,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,10,77.24,21.84,70.79,11,20,16.76,3.27,31,7,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,11,71.64,21.01,73.27,15,15,11.78,3.1,30,6,0,1.0,True
3509007,Caieiras,SP,-23.3607,-46.7397,2020,12,133.32,22.92,78.49,25,6,11.56,1.54,31,3,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,1,206.24,26.81,75.89,18,13,22.22,1.35,31,8,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,2,174.74,25.82,79.62,15,14,35.6,1.51,29,6,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,3,46.15,26.07,65.27,6,25,13.63,1.87,31,14,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,4,49.45,24.09,58.58,4,26,23.86,2.51,30,16,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,5,45.79,20.74,57.8,4,27,22.58,3.46,31,12,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,6,105.43,21.66,71.04,11,19,55.34,2.17,30,15,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,7,4.28,20.61,63.71,2,29,3.01,3.05,31,23,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,8,129.39,21.11,62.64,8,23,53.55,3.52,31,12,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,9,10.33,26.82,51.5,3,27,4.55,2.43,30,19,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,10,145.36,28.41,53.63,11,20,92.32,3.27,31,7,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,11,31.64,28.08,49.85,5,25,16.02,2.68,30,9,0,1.0,True
3509106,Caiuá,SP,-21.8322,-51.9969,2020,12,167.29,28.16,65.31,21,10,18.22,1.28,31,5,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,1,194.05,22.44,81.38,19,12,30.32,1.82,31,5,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,2,357.69,21.66,85.68,24,5,91.15,1.96,29,2,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,3,145.4,20.57,84.85,17,14,41.55,1.72,31,5,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,4,31.26,18.4,83.65,7,23,9.72,1.34,30,9,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,5,48.12,15.78,79.84,10,21,10.0,2.29,31,7,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,6,145.06,17.37,82.95,14,16,42.83,1.79,30,10,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,7,45.57,16.5,79.38,8,23,15.68,2.03,31,11,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,8,61.55,16.88,78.41,9,22,14.89,2.91,31,12,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,9,18.6,21.64,69.14,3,27,9.99,2.65,30,19,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,10,77.24,21.84,70.79,11,20,16.76,3.27,31,7,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,11,71.64,21.01,73.27,15,15,11.78,3.1,30,6,0,1.0,True
3509205,Cajamar,SP,-23.355,-46.8781,2020,12,133.32,22.92,78.49,25,6,11.56,1.54,31,3,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,1,144.65,24.58,79.43,21,10,26.45,2.34,31,4,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,2,234.27,23.15,85.99,21,8,41.51,2.31,29,5,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,3,123.02,22.14,85.39,16,15,18.33,1.74,31,5,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,4,24.47,20.7,77.31,6,24,8.39,1.91,30,10,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,5,25.25,18.7,72.6,4,27,9.04,2.14,31,8,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,6,152.26,19.3,80.86,15,15,58.37,2.63,30,9,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,7,46.37,17.95,78.08,5,26,17.08,2.77,31,14,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,8,119.34,18.07,82.8,10,21,35.42,2.89,31,12,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,9,26.95,21.5,77.39,8,22,4.77,2.87,30,13,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,10,92.5,22.2,76.19,12,19,25.69,3.04,31,5,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,11,92.6,21.76,77.08,16,14,14.05,3.05,30,5,0,1.0,True
3509254,Cajati,SP,-24.7324,-48.1223,2020,12,148.63,24.32,79.51,23,8,16.65,1.91,31,4,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,1,190.08,25.68,78.82,22,9,33.51,1.09,31,4,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,2,192.16,24.31,84.61,20,9,20.67,1.22,29,5,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,3,77.96,24.07,75.96,13,18,20.46,1.57,31,7,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,4,35.26,23.54,65.95,8,22,10.21,1.31,30,9,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,5,25.0,20.6,60.51,3,28,18.53,2.73,31,13,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,6,14.73,22.57,61.24,4,26,6.71,1.57,30,16,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,7,0.67,22.58,50.36,0,31,0.24,2.3,31,31,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,8,15.09,23.4,44.02,4,27,6.54,3.03,31,15,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,9,14.46,28.12,38.29,3,27,4.18,2.57,30,18,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,10,72.14,28.74,49.34,11,20,16.55,3.51,31,9,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,11,72.54,26.59,53.78,11,19,22.75,2.18,30,8,0,1.0,True
3509304,Cajobi,SP,-20.8773,-48.8063,2020,12,167.7,26.12,71.87,28,3,17.22,1.48,31,1,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,1,235.78,24.67,79.32,24,7,30.8,1.06,31,3,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,2,279.39,23.31,85.9,25,4,36.07,1.16,29,2,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,3,94.49,22.69,81.17,14,17,19.44,1.41,31,6,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,4,16.13,21.86,73.13,5,25,4.08,1.06,30,15,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,5,18.4,19.27,66.6,5,26,7.83,2.72,31,13,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,6,24.93,21.39,64.73,5,25,12.12,1.55,30,16,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,7,2.3,21.67,51.19,1,30,1.22,2.2,31,22,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,8,7.79,22.2,45.81,4,27,2.99,3.31,31,16,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,9,22.47,26.58,41.74,5,25,11.32,2.7,30,18,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,10,46.76,27.24,52.69,11,20,8.47,3.45,31,8,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,11,56.36,25.54,57.44,13,17,7.16,2.19,30,6,0,1.0,True
3509403,Cajuru,SP,-21.2749,-47.303,2020,12,194.46,25.06,74.38,27,4,22.17,1.28,31,2,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,1,123.23,24.47,74.65,18,13,15.17,1.74,31,5,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,2,194.0,23.31,79.85,17,12,33.29,2.16,29,7,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,3,55.64,22.61,75.14,6,25,15.33,2.05,31,15,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,4,23.4,20.47,71.62,3,27,12.94,1.83,30,16,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,5,34.2,17.43,70.98,5,26,13.2,2.67,31,8,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,6,125.23,18.5,79.55,10,20,58.96,2.1,30,15,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,7,29.35,17.67,73.57,4,27,14.85,2.48,31,14,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,8,94.3,17.98,74.62,9,22,39.3,3.07,31,12,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,9,23.27,22.96,65.32,4,26,7.8,2.71,30,20,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,10,110.9,22.93,69.0,14,17,24.75,3.11,31,7,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,11,50.35,22.7,67.73,12,18,11.72,3.13,30,7,0,1.0,True
3509452,Campina do Monte Alegre,SP,-23.5895,-48.4758,2020,12,111.2,24.63,73.83,21,10,15.83,1.42,31,4,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,1,205.84,23.05,80.35,22,9,38.68,1.54,31,4,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,2,303.71,22.26,84.18,21,8,67.99,1.68,29,4,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,3,97.25,21.37,82.18,12,19,17.97,1.63,31,6,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,4,17.33,19.48,78.85,3,27,9.32,1.27,30,23,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,5,30.93,16.96,73.99,4,27,12.52,2.41,31,8,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,6,90.33,18.41,78.18,11,19,22.97,1.72,30,11,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,7,23.35,17.94,72.01,6,25,7.92,2.12,31,10,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,8,44.69,18.28,69.37,8,23,11.91,3.01,31,12,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,9,16.31,23.58,58.7,2,28,12.75,2.64,30,20,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,10,49.91,23.83,62.19,10,21,8.59,3.43,31,7,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,11,81.11,22.61,67.35,15,15,16.76,2.88,30,6,0,1.0,True
3509502,Campinas,SP,-22.9053,-47.0659,2020,12,155.64,23.63,76.65,25,6,20.38,1.42,31,3,0,1.0,True
3509601,Campo Limpo Paulista,SP,-23.2078,-46.7889,2020,1,205.84,23.05,80.35,22,9,38.68,1.54,31,4,0,1.0,True
3509601,Campo Limpo Paulista,SP,-23.2078,-46.7889,2020,2,303.71,22.26,84.18,21,8,67.99,1.68,29,4,0,1.0,True
3509601,Campo Limpo Paulista,SP,-23.2078,-46.7889,2020,3,97.25,21.37,82.18,12,19,17.97,1.63,31,6,0,1.0,True
